"part","custLoc","plantLoc","period","demandVol","wac"
0000021P4511,980,980,28,2,6138.28
0000021P4511,980,980,29,1,6138.28
0000021P4517,93B,93B,15,1,6041.35
0000021P4517,93B,93B,16,1,6041.35
0000021P4517,93B,93B,18,1,6041.35
0000021P4517,93B,93B,22,1,6041.35
0000021P4517,93B,93B,24,1,6041.35
0000021P4517,980,980,4,43,6137.10
0000021P4517,980,980,5,2,6137.10
0000021P4517,980,980,6,4,6137.10
0000021P4517,980,980,7,5,6137.10
0000021P4517,980,980,8,4,6137.10
0000021P4517,980,980,9,3,6137.10
0000021P4517,980,980,10,4,6137.10
0000021P4517,980,980,11,5,6137.10
0000021P4517,980,980,12,5,6137.10
0000021P4517,980,980,13,10,6137.10
0000021P4517,980,980,15,7,6137.10
0000021P4517,980,980,16,4,6137.10
0000021P4517,980,980,17,7,6137.10
0000021P4517,980,980,18,5,6137.10
0000021P4517,980,980,22,5,6137.10
0000021P4517,980,980,23,3,6137.10
0000021P4517,980,980,24,5,6137.10
0000021P4517,980,980,25,3,6137.10
0000021P4517,980,980,26,1,6137.10
0000021P4517,980,980,27,2,6137.10
0000021P4517,980,980,28,2,6137.10
0000021P4517,980,980,29,1,6137.10
0000021P4760,970,970,3,5,4606.92
0000021P4760,970,970,9,5,4606.92
0000021P4760,970,970,11,5,4606.92
0000021P4760,970,970,12,5,4606.92
0000021P4760,970,970,27,5,4606.92
0000021P4760,970,970,29,5,4606.92
0000021P4774,980,980,4,4,6473.13
0000021P5077,980,980,14,4,210.99
0000021P5077,980,980,18,12,210.99
0000021P5077,980,980,23,9,210.99
0000021P5077,980,980,24,3,210.99
0000021P5077,980,980,27,12,210.99
0000021P5077,980,980,29,3,210.99
0000021P5090,980,980,4,13,460.91
0000021P5090,980,980,5,2,460.91
0000021P5094,980,980,12,3,414.47
0000021P5094,980,980,13,2,414.47
0000021P5094,980,980,14,1,414.47
0000021P5094,980,980,17,2,414.47
0000021P5094,980,980,19,2,414.47
0000021P5094,980,980,23,3,414.47
0000021P5094,980,980,26,2,414.47
0000021P5094,980,980,27,2,414.47
0000021P5097,980,980,24,4,431.24
0000021P5097,980,980,26,4,431.24
0000021P5097,980,980,29,4,431.24
0000021P5110,980,980,8,10,213.30
0000021P5110,980,980,9,20,213.30
0000021P5110,980,980,11,20,213.30
0000021P5110,980,980,12,20,213.30
0000021P5110,980,980,15,20,213.30
0000021P5110,980,980,16,10,213.30
0000021P5110,980,980,21,10,213.30
0000021P5110,980,980,25,10,213.30
0000021P5110,980,980,29,10,213.30
0000021P5212,980,980,9,1,757.15
0000021P5212,980,980,12,3,757.15
0000021P5212,980,980,14,3,757.15
0000021P5212,980,980,17,5,757.15
0000021P5212,980,980,21,3,757.15
0000021P5212,980,980,22,2,757.15
0000021P5212,980,980,23,2,757.15
0000021P5212,980,980,24,3,757.15
0000021P5212,980,980,25,2,757.15
0000021P5212,980,980,26,5,757.15
0000021P5212,980,980,28,2,757.15
0000021P5212,980,980,29,5,757.15
0000021P5221,93B,93B,5,1,630.19
0000021P5221,93B,93B,7,8,630.19
0000021P5221,93B,93B,8,43,630.19
0000021P5221,93B,93B,9,5,630.19
0000021P5221,93B,93B,10,14,630.19
0000021P5221,93B,93B,11,12,630.19
0000021P5221,93B,93B,12,3,630.19
0000021P5221,93B,93B,14,22,630.19
0000021P5221,93B,93B,15,22,630.19
0000021P5221,93B,93B,16,22,630.19
0000021P5221,93B,93B,17,13,630.19
0000021P5221,93B,93B,21,40,630.19
0000021P5221,93B,93B,22,20,630.19
0000021P5221,93B,93B,23,12,630.19
0000021P5221,93B,93B,24,8,630.19
0000021P5221,93B,93B,25,12,630.19
0000021P5221,93B,93B,26,12,630.19
0000021P5221,93B,93B,27,12,630.19
0000021P5221,93B,93B,28,12,630.19
0000021P5221,93B,93B,29,9,630.19
0000021P5221,980,980,14,5,630.19
0000021P5221,980,980,17,5,630.19
0000021P5221,980,980,27,5,630.19
0000021P5224,93B,93B,12,4,629.57
0000021P5224,93B,93B,14,22,629.57
0000021P5224,93B,93B,15,22,629.57
0000021P5224,93B,93B,16,22,629.57
0000021P5224,93B,93B,17,13,629.57
0000021P5224,93B,93B,21,40,629.57
0000021P5224,93B,93B,22,20,629.57
0000021P5224,93B,93B,23,12,629.57
0000021P5224,93B,93B,24,8,629.57
0000021P5224,93B,93B,25,12,629.57
0000021P5224,93B,93B,26,12,629.57
0000021P5224,93B,93B,27,12,629.57
0000021P5224,93B,93B,28,12,629.57
0000021P5224,93B,93B,29,9,629.57
0000021P5644,980,980,24,1,659.68
0000021P5644,980,980,25,1,659.68
0000021P5644,980,980,27,4,659.68
0000021P5644,980,980,29,1,659.68
0000021P6381,93B,93B,4,8,1640.49
0000021P6381,93B,93B,10,4,1640.49
0000021P6381,93B,93B,13,4,1640.49
0000021P6381,93B,93B,16,4,1640.49
0000021P6381,93B,93B,22,4,1640.49
0000021P6381,980,980,12,3,1664.36
0000021P6381,980,980,14,4,1664.36
0000021P6381,980,980,16,4,1664.36
0000021P6381,980,980,18,4,1664.36
0000021P6381,980,980,22,3,1664.36
0000021P6381,980,980,24,3,1664.36
0000021P6381,980,980,26,3,1664.36
0000021P6381,980,980,27,3,1664.36
0000021P6381,980,980,29,3,1664.36
0000021P6383,93B,93B,4,38,3052.67
0000021P6383,93B,93B,5,5,3052.67
0000021P6383,93B,93B,6,4,3052.67
0000021P6383,93B,93B,7,4,3052.67
0000021P6383,93B,93B,8,4,3052.67
0000021P6383,93B,93B,9,4,3052.67
0000021P6383,93B,93B,10,5,3052.67
0000021P6383,93B,93B,11,5,3052.67
0000021P6383,93B,93B,13,5,3052.67
0000021P6383,93B,93B,14,6,3052.67
0000021P6383,93B,93B,15,5,3052.67
0000021P6383,93B,93B,16,6,3052.67
0000021P6383,93B,93B,17,5,3052.67
0000021P6383,93B,93B,18,3,3052.67
0000021P6383,93B,93B,21,2,3052.67
0000021P6383,93B,93B,22,2,3052.67
0000021P6383,93B,93B,23,2,3052.67
0000021P6383,93B,93B,24,2,3052.67
0000021P6383,980,980,6,1,2913.81
0000021P6383,980,980,7,1,2913.81
0000021P6383,980,980,8,4,2913.81
0000021P6383,980,980,9,4,2913.81
0000021P6383,980,980,10,6,2913.81
0000021P6383,980,980,11,5,2913.81
0000021P6383,980,980,12,6,2913.81
0000021P6383,980,980,13,10,2913.81
0000021P6383,980,980,15,6,2913.81
0000021P6383,980,980,16,5,2913.81
0000021P6383,980,980,17,10,2913.81
0000021P6383,980,980,21,7,2913.81
0000021P6383,980,980,22,5,2913.81
0000021P6383,980,980,23,4,2913.81
0000021P6383,980,980,24,6,2913.81
0000021P6383,980,980,25,5,2913.81
0000021P6383,980,980,26,4,2913.81
0000021P6383,980,980,27,6,2913.81
0000021P6383,980,980,28,5,2913.81
0000021P6383,980,980,29,4,2913.81
0000021P6679,980,980,7,20,197.13
0000021P6679,980,980,9,20,197.13
0000021P6679,980,980,10,30,197.13
0000021P6679,980,980,12,20,197.13
0000021P6679,980,980,14,10,197.13
0000021P6679,980,980,16,20,197.13
0000021P6679,980,980,18,20,197.13
0000021P6679,980,980,22,20,197.13
0000021P6679,980,980,24,20,197.13
0000021P6679,980,980,25,20,197.13
0000021P6679,980,980,27,20,197.13
0000021P6679,980,980,29,20,197.13
0000023L7434,980,980,6,1,5609.66
0000023L7434,980,980,8,2,5609.66
0000023L7434,980,980,9,2,5609.66
0000023L7434,980,980,11,2,5609.66
0000023L7434,980,980,12,2,5609.66
0000023L7434,980,980,14,2,5609.66
0000023L7434,980,980,15,3,5609.66
0000023L7434,980,980,17,2,5609.66
0000023L7434,980,980,21,2,5609.66
0000023L7434,980,980,22,2,5609.66
0000023L7434,980,980,24,2,5609.66
0000023L7434,980,980,25,2,5609.66
0000023L7434,980,980,27,2,5609.66
0000023L7434,980,980,28,2,5609.66
0000023L7447,93B,93B,4,2,5863.30
0000023L7447,93B,93B,14,2,5863.30
0000023L7447,980,980,4,6,5316.78
0000023L7447,980,980,5,9,5316.78
0000023L7447,980,980,6,3,5316.78
0000023L7447,980,980,8,3,5316.78
0000023L7447,980,980,10,3,5316.78
0000023L7447,980,980,11,3,5316.78
0000023L7447,980,980,12,2,5316.78
0000023L7447,980,980,13,4,5316.78
0000023L7447,980,980,15,2,5316.78
0000023L7447,980,980,16,3,5316.78
0000023L7447,980,980,17,3,5316.78
0000023L7447,980,980,21,2,5316.78
0000023L7447,980,980,22,3,5316.78
0000023L7447,980,980,23,3,5316.78
0000023L7447,980,980,26,2,5316.78
0000023L7447,980,980,27,2,5316.78
0000023L7447,980,980,28,2,5316.78
0000023L7785,93B,93B,4,96,1254.10
0000023L7785,93B,93B,5,47,1254.10
0000023L7785,93B,93B,6,2,1254.10
0000023L7785,93B,93B,8,3,1254.10
0000023L7785,93B,93B,9,1,1254.10
0000023L7785,93B,93B,10,2,1254.10
0000023L7785,93B,93B,11,1,1254.10
0000023L7785,93B,93B,12,1,1254.10
0000023L7785,93B,93B,13,3,1254.10
0000023L7785,93B,93B,14,1,1254.10
0000023L7785,93B,93B,15,4,1254.10
0000023L7785,93B,93B,16,5,1254.10
0000023L7785,93B,93B,18,2,1254.10
0000023L7785,93B,93B,21,2,1254.10
0000023L7785,93B,93B,22,1,1254.10
0000023L7785,93B,93B,23,3,1254.10
0000023L7785,980,980,6,4,1259.30
0000023L7785,980,980,12,9,1259.30
0000023L7785,980,980,13,8,1259.30
0000023L7785,980,980,15,5,1259.30
0000023L7785,980,980,16,6,1259.30
0000023L7785,980,980,17,11,1259.30
0000023L7785,980,980,18,1,1259.30
0000023L7785,980,980,22,2,1259.30
0000023L7785,980,980,23,3,1259.30
0000023L7785,980,980,25,4,1259.30
0000023L7785,980,980,26,1,1259.30
0000023L7785,980,980,27,3,1259.30
0000023L7785,980,980,28,4,1259.30
0000023L7785,980,980,29,2,1259.30
0000023L7794,980,980,7,2,2443.60
0000023L7799,970,970,3,5,5006.33
0000023L7799,970,970,13,5,5006.33
0000023L7799,970,970,17,5,5006.33
0000041L5477,980,980,7,1,332.75
0000041L5477,980,980,8,1,332.75
0000041L5477,980,980,9,1,332.75
0000041L6221,980,980,4,7,1017.85
0000041L6221,980,980,5,20,1017.85
0000041L6221,980,980,7,1,1017.85
0000041L6221,980,980,10,7,1017.85
0000041L6221,980,980,11,7,1017.85
0000041L6221,980,980,12,7,1017.85
0000041L6221,980,980,14,7,1017.85
0000041L6221,980,980,15,7,1017.85
0000041L6221,980,980,16,7,1017.85
0000041L6221,980,980,17,14,1017.85
0000041L6221,980,980,21,7,1017.85
0000041L6221,980,980,23,7,1017.85
0000041L6221,980,980,24,7,1017.85
0000041L6221,980,980,25,7,1017.85
0000041L6221,980,980,26,7,1017.85
0000041L6221,980,980,27,7,1017.85
0000041L6221,980,980,28,7,1017.85
0000041L6397,992,992,4,6,346.72
0000041L6397,992,992,11,1,346.72
0000044H2745,934,934,3,5,645.67
0000044H2746,992,992,13,1,783.93
0000044H2746,992,992,16,5,783.93
0000044H2746,992,992,18,5,783.93
0000044H2746,992,992,20,5,783.93
0000044H2746,992,992,23,5,783.93
0000044H2746,992,992,25,5,783.93
0000044H2746,992,992,28,5,783.93
0000044H2751,918,918,4,1,237.78
0000044H2751,918,918,21,2,237.78
0000044H2751,918,918,26,2,237.78
0000044H2751,992,992,8,7,307.23
0000044H2751,992,992,10,3,307.23
0000044H2751,992,992,11,11,307.23
0000044H2751,992,992,13,3,307.23
0000044H2751,992,992,14,11,307.23
0000044H2751,992,992,15,3,307.23
0000044H2751,992,992,17,11,307.23
0000044H2751,992,992,19,3,307.23
0000044H2751,992,992,20,11,307.23
0000044H2751,992,992,21,3,307.23
0000044H2751,992,992,23,16,307.23
0000044H2751,992,992,25,11,307.23
0000044H2751,992,992,27,3,307.23
0000044H2751,992,992,28,15,307.23
0000044H2751,992,992,29,3,307.23
0000044H2754,992,992,6,3,337.97
0000044H2754,992,992,9,7,337.97
0000044H2754,992,992,11,7,337.97
0000044H2754,992,992,13,7,337.97
0000044H2754,992,992,15,7,337.97
0000044H2754,992,992,17,7,337.97
0000044H2754,992,992,19,7,337.97
0000044H2754,992,992,22,7,337.97
0000044H2754,992,992,24,7,337.97
0000044H2754,992,992,26,7,337.97
0000044H2754,992,992,28,7,337.97
0000044H2792,918,918,5,6,492.63
0000044H2792,918,918,6,2,492.63
0000044H2792,918,918,7,2,492.63
0000044H2792,918,918,8,6,492.63
0000044H2792,918,918,9,2,492.63
0000044H2792,918,918,10,6,492.63
0000044H2792,918,918,11,2,492.63
0000044H2792,918,918,12,2,492.63
0000044H2792,918,918,13,6,492.63
0000044H2792,918,918,15,6,492.63
0000044H2792,918,918,16,6,492.63
0000044H2792,918,918,17,2,492.63
0000044H2792,918,918,18,4,492.63
0000044H2792,918,918,20,6,492.63
0000044H2792,918,918,22,6,492.63
0000044H2792,918,918,23,2,492.63
0000044H2792,918,918,24,2,492.63
0000044H2792,918,918,25,6,492.63
0000044H2792,918,918,26,2,492.63
0000044H2792,918,918,27,4,492.63
0000044H2792,918,918,28,2,492.63
0000044H2792,918,918,29,6,492.63
0000044H2811,992,992,25,6,678.14
0000044H2811,992,992,28,6,678.14
0000044H6303,980,980,4,10,290.42
0000044H6303,980,980,7,10,290.42
0000044H6303,980,980,17,10,290.42
0000044H6303,980,980,26,10,290.42
0000044H6442,980,980,12,10,255.20
0000044H6442,980,980,18,20,255.20
0000044H6442,980,980,23,10,255.20
0000044H6442,980,980,29,10,255.20
0000044P0657,918,918,5,29,6878.97
0000044P0657,918,918,9,5,6878.97
0000044P0657,918,918,10,5,6878.97
0000044P0657,918,918,12,17,6878.97
0000044P0657,918,918,13,20,6878.97
0000044P0657,918,918,14,17,6878.97
0000044P0657,918,918,15,19,6878.97
0000044P0657,918,918,16,18,6878.97
0000044P0657,918,918,17,21,6878.97
0000044P0657,918,918,18,11,6878.97
0000044P0657,918,918,19,7,6878.97
0000044P0657,918,918,20,5,6878.97
0000044P0657,918,918,22,6,6878.97
0000044P0657,918,918,23,4,6878.97
0000044P0657,918,918,24,10,6878.97
0000044P0657,918,918,25,9,6878.97
0000044P0657,918,918,26,12,6878.97
0000044P0657,918,918,27,12,6878.97
0000044P0657,918,918,28,8,6878.97
0000044P0657,918,918,29,7,6878.97
0000044P0657,992,992,17,14,7725.71
0000044P0657,992,992,18,4,7725.71
0000044P0657,992,992,19,3,7725.71
0000044P0657,992,992,20,5,7725.71
0000044P0657,992,992,21,4,7725.71
0000044P0657,992,992,23,4,7725.71
0000044P0657,992,992,24,5,7725.71
0000044P0657,992,992,25,5,7725.71
0000044P0657,992,992,26,5,7725.71
0000044P0657,992,992,27,6,7725.71
0000044P0657,992,992,28,7,7725.71
0000044P0657,992,992,29,6,7725.71
0000044P1217,918,918,5,38,225.66
0000044P1217,918,918,6,15,225.66
0000044P1217,918,918,8,77,225.66
0000044P1217,918,918,9,82,225.66
0000044P1217,918,918,10,143,225.66
0000044P1217,918,918,11,2,225.66
0000044P1217,918,918,12,106,225.66
0000044P1217,918,918,13,134,225.66
0000044P1217,918,918,14,112,225.66
0000044P1217,918,918,15,80,225.66
0000044P1217,918,918,16,85,225.66
0000044P1217,918,918,17,94,225.66
0000044P1217,918,918,18,72,225.66
0000044P1217,918,918,21,23,225.66
0000044P1217,918,918,22,39,225.66
0000044P1217,918,918,23,17,225.66
0000044P1217,918,918,24,36,225.66
0000044P1217,918,918,25,42,225.66
0000044P1217,918,918,26,39,225.66
0000044P1217,918,918,27,49,225.66
0000044P1217,918,918,28,20,225.66
0000044P1217,918,918,29,21,225.66
0000044P1217,992,992,4,111,256.26
0000044P1217,992,992,5,69,256.26
0000044P1217,992,992,6,80,256.26
0000044P1217,992,992,7,33,256.26
0000044P1217,992,992,8,25,256.26
0000044P1217,992,992,9,11,256.26
0000044P1217,992,992,10,84,256.26
0000044P1217,992,992,11,77,256.26
0000044P1217,992,992,12,93,256.26
0000044P1217,992,992,13,86,256.26
0000044P1217,992,992,14,30,256.26
0000044P1217,992,992,15,25,256.26
0000044P1217,992,992,16,35,256.26
0000044P1217,992,992,17,29,256.26
0000044P1217,992,992,18,38,256.26
0000044P1217,992,992,22,30,256.26
0000044P1217,992,992,23,20,256.26
0000044P1217,992,992,24,20,256.26
0000044P1217,992,992,25,46,256.26
0000044P1217,992,992,26,40,256.26
0000044P1217,992,992,27,50,256.26
0000044P1217,992,992,28,44,256.26
0000044P1217,992,992,29,19,256.26
0000044P1413,918,918,16,8,705.74
0000044P1413,918,918,18,8,705.74
0000044P1413,918,918,21,8,705.74
0000044P1413,918,918,23,8,705.74
0000044P1413,918,918,26,8,705.74
0000044P1413,918,918,27,8,705.74
0000044P1995,918,918,4,967,555.38
0000044P1995,918,918,5,19,555.38
0000044P1995,918,918,6,107,555.38
0000044P1995,918,918,7,53,555.38
0000044P1995,918,918,8,160,555.38
0000044P1995,918,918,9,215,555.38
0000044P1995,918,918,10,276,555.38
0000044P1995,918,918,11,194,555.38
0000044P1995,918,918,12,202,555.38
0000044P1995,918,918,13,410,555.38
0000044P1995,918,918,14,147,555.38
0000044P1995,918,918,15,266,555.38
0000044P1995,918,918,16,138,555.38
0000044P1995,918,918,17,268,555.38
0000044P1995,918,918,18,29,555.38
0000044P1995,918,918,19,81,555.38
0000044P1995,918,918,20,49,555.38
0000044P1995,918,918,22,65,555.38
0000044P1995,918,918,23,46,555.38
0000044P1995,918,918,24,2,555.38
0000044P1995,918,918,25,2,555.38
0000044P1995,918,918,26,2,555.38
0000044P1995,918,918,27,3,555.38
0000044P1995,918,918,28,2,555.38
0000044P1995,918,918,29,2,555.38
0000044P1995,992,992,7,67,661.53
0000044P1995,992,992,8,78,661.53
0000044P1995,992,992,20,32,661.53
0000044P1995,992,992,22,27,661.53
0000044P1995,992,992,23,19,661.53
0000044P1995,992,992,24,7,661.53
0000044P1995,992,992,26,7,661.53
0000044P1995,992,992,28,7,661.53
0000044P2286,992,992,3,41,609.36
0000044P2286,992,992,4,58,609.36
0000044P2286,992,992,5,76,609.36
0000044P2286,992,992,6,32,609.36
0000044P2286,992,992,7,75,609.36
0000044P2286,992,992,8,72,609.36
0000044P2286,992,992,9,74,609.36
0000044P2286,992,992,10,72,609.36
0000044P2286,992,992,11,74,609.36
0000044P2286,992,992,12,2,609.36
0000044P2286,992,992,13,4,609.36
0000044P2286,992,992,14,2,609.36
0000044P2286,992,992,15,4,609.36
0000044P2286,992,992,20,4,609.36
0000044P2286,992,992,22,2,609.36
0000044P2286,992,992,23,4,609.36
0000044P2286,992,992,24,2,609.36
0000044P2550,918,918,6,17,981.83
0000044P2550,918,918,7,26,981.83
0000044P2550,918,918,8,38,981.83
0000044P2550,918,918,9,56,981.83
0000044P2550,918,918,10,46,981.83
0000044P2550,918,918,11,54,981.83
0000044P2550,918,918,12,68,981.83
0000044P2550,918,918,13,90,981.83
0000044P2550,918,918,14,54,981.83
0000044P2550,918,918,15,60,981.83
0000044P2550,918,918,16,48,981.83
0000044P2550,918,918,17,52,981.83
0000044P2550,918,918,18,38,981.83
0000044P2550,918,918,19,24,981.83
0000044P2550,918,918,21,14,981.83
0000044P2550,918,918,22,20,981.83
0000044P2550,918,918,23,26,981.83
0000044P2550,918,918,24,50,981.83
0000044P2550,918,918,25,32,981.83
0000044P2550,918,918,26,46,981.83
0000044P2550,918,918,27,36,981.83
0000044P2550,918,918,28,26,981.83
0000044P2550,918,918,29,16,981.83
0000044P2550,992,992,13,44,1096.13
0000044P2550,992,992,14,48,1096.13
0000044P2550,992,992,15,12,1096.13
0000044P2550,992,992,16,10,1096.13
0000044P2550,992,992,17,16,1096.13
0000044P2550,992,992,18,22,1096.13
0000044P2550,992,992,19,14,1096.13
0000044P2550,992,992,20,8,1096.13
0000044P2550,992,992,22,10,1096.13
0000044P2550,992,992,23,14,1096.13
0000044P2550,992,992,24,32,1096.13
0000044P2550,992,992,25,34,1096.13
0000044P2550,992,992,26,42,1096.13
0000044P2550,992,992,27,36,1096.13
0000044P2550,992,992,28,32,1096.13
0000044P2550,992,992,29,31,1096.13
0000044P2941,918,918,4,25,890.40
0000044P2941,918,918,5,2,890.40
0000044P2941,918,918,6,4,890.40
0000044P2941,918,918,8,6,890.40
0000044P2941,918,918,9,10,890.40
0000044P2941,918,918,10,31,890.40
0000044P2941,918,918,12,18,890.40
0000044P2941,918,918,13,35,890.40
0000044P2941,918,918,14,17,890.40
0000044P2941,918,918,15,20,890.40
0000044P2941,918,918,16,14,890.40
0000044P2941,918,918,17,19,890.40
0000044P2941,918,918,18,16,890.40
0000044P2941,918,918,19,2,890.40
0000044P2941,918,918,21,4,890.40
0000044P2941,918,918,22,10,890.40
0000044P2941,918,918,23,10,890.40
0000044P2941,918,918,24,10,890.40
0000044P2941,918,918,25,6,890.40
0000044P2941,918,918,26,14,890.40
0000044P2941,918,918,27,4,890.40
0000044P2941,918,918,28,4,890.40
0000044P2941,918,918,29,8,890.40
0000044P2941,992,992,9,5,1001.49
0000044P2941,992,992,11,8,1001.49
0000044P2941,992,992,12,16,1001.49
0000044P2941,992,992,13,15,1001.49
0000044P2941,992,992,15,10,1001.49
0000044P2941,992,992,16,8,1001.49
0000044P2941,992,992,17,3,1001.49
0000044P2941,992,992,18,8,1001.49
0000044P2941,992,992,21,4,1001.49
0000044P2941,992,992,22,7,1001.49
0000044P3024,918,918,4,82,702.51
0000044P3024,918,918,6,92,702.51
0000044P3024,918,918,8,102,702.51
0000044P3024,918,918,10,334,702.51
0000044P3024,918,918,13,319,702.51
0000044P3024,918,918,15,217,702.51
0000044P3024,918,918,17,209,702.51
0000044P3024,918,918,18,41,702.51
0000044P3024,918,918,20,81,702.51
0000044P3024,918,918,21,6,702.51
0000044P3024,918,918,22,75,702.51
0000044P3024,918,918,23,3,702.51
0000044P3024,918,918,24,205,702.51
0000044P3024,918,918,25,6,702.51
0000044P3024,918,918,26,210,702.51
0000044P3024,918,918,27,12,702.51
0000044P3024,918,918,28,128,702.51
0000044P3024,918,918,29,9,702.51
0000044P3024,992,992,9,12,797.55
0000044P3024,992,992,10,52,797.55
0000044P3024,992,992,11,44,797.55
0000044P3024,992,992,12,94,797.55
0000044P3024,992,992,13,108,797.55
0000044P3024,992,992,14,139,797.55
0000044P3024,992,992,15,124,797.55
0000044P3024,992,992,16,46,797.55
0000044P3024,992,992,17,99,797.55
0000044P3024,992,992,18,100,797.55
0000044P3024,992,992,19,60,797.55
0000044P3024,992,992,20,73,797.55
0000044P3024,992,992,22,42,797.55
0000044P3024,992,992,23,43,797.55
0000044P3024,992,992,24,39,797.55
0000044P3024,992,992,25,64,797.55
0000044P3024,992,992,26,61,797.55
0000044P3024,992,992,27,64,797.55
0000044P3024,992,992,28,67,797.55
0000044P3024,992,992,29,45,797.55
0000044P3110,992,992,3,130,803.49
0000044P3110,992,992,4,228,803.49
0000044P3110,992,992,5,48,803.49
0000044P3110,992,992,6,51,803.49
0000044P3110,992,992,7,36,803.49
0000044P3110,992,992,8,33,803.49
0000044P3110,992,992,9,49,803.49
0000044P3110,992,992,10,41,803.49
0000044P3110,992,992,11,51,803.49
0000044P3110,992,992,12,23,803.49
0000044P3110,992,992,13,23,803.49
0000044P3110,992,992,14,23,803.49
0000044P3110,992,992,15,27,803.49
0000044P3110,992,992,16,20,803.49
0000044P3110,992,992,17,22,803.49
0000044P3110,992,992,19,8,803.49
0000044P3110,992,992,20,10,803.49
0000044P3110,992,992,21,11,803.49
0000044P3110,992,992,22,9,803.49
0000044P3110,992,992,23,19,803.49
0000044P3110,992,992,24,23,803.49
0000044P3110,992,992,25,23,803.49
0000044P3110,992,992,26,25,803.49
0000044P3110,992,992,27,18,803.49
0000044P3110,992,992,28,14,803.49
0000044P3110,992,992,29,14,803.49
0000044P3597,918,918,6,24,1057.98
0000044P3597,918,918,7,26,1057.98
0000044P3597,918,918,8,45,1057.98
0000044P3597,918,918,9,48,1057.98
0000044P3597,918,918,10,36,1057.98
0000044P3597,918,918,11,54,1057.98
0000044P3597,918,918,12,64,1057.98
0000044P3597,918,918,13,78,1057.98
0000044P3597,918,918,14,53,1057.98
0000044P3597,918,918,15,50,1057.98
0000044P3597,918,918,16,42,1057.98
0000044P3597,918,918,17,51,1057.98
0000044P3597,918,918,18,29,1057.98
0000044P3597,918,918,19,18,1057.98
0000044P3597,918,918,20,6,1057.98
0000044P3597,918,918,21,13,1057.98
0000044P3597,918,918,23,19,1057.98
0000044P3597,918,918,24,38,1057.98
0000044P3597,918,918,25,40,1057.98
0000044P3597,918,918,26,37,1057.98
0000044P3597,918,918,27,40,1057.98
0000044P3597,918,918,28,22,1057.98
0000044P3597,918,918,29,22,1057.98
0000044P3597,992,992,12,46,1186.26
0000044P3597,992,992,13,54,1186.26
0000044P3597,992,992,14,52,1186.26
0000044P3597,992,992,15,26,1186.26
0000044P3597,992,992,16,14,1186.26
0000044P3597,992,992,17,12,1186.26
0000044P3597,992,992,18,13,1186.26
0000044P3597,992,992,19,9,1186.26
0000044P3597,992,992,20,17,1186.26
0000044P3597,992,992,21,6,1186.26
0000044P3597,992,992,22,10,1186.26
0000044P3597,992,992,23,8,1186.26
0000044P3597,992,992,24,34,1186.26
0000044P3597,992,992,25,30,1186.26
0000044P3597,992,992,26,44,1186.26
0000044P3597,992,992,27,30,1186.26
0000044P3597,992,992,28,35,1186.26
0000044P3597,992,992,29,26,1186.26
0000044P3692,992,992,5,2,1129.81
0000045L3228,918,918,13,2,1289.39
0000045L3228,918,918,16,2,1289.39
0000045L3228,918,918,19,2,1289.39
0000045L3228,918,918,22,2,1289.39
0000045L3228,918,918,25,2,1289.39
0000045L3228,918,918,29,2,1289.39
0000053P0374,992,992,4,2,3119.42
0000053P0715,93B,93B,16,1,4939.86
0000053P0715,93B,93B,18,1,4939.86
0000053P0715,93B,93B,22,1,4939.86
0000053P0715,93B,93B,24,1,4939.86
0000053P0719,980,980,4,16,3952.62
0000053P0719,980,980,5,1,3952.62
0000053P0719,980,980,6,4,3952.62
0000053P0719,980,980,7,4,3952.62
0000053P0719,980,980,8,4,3952.62
0000053P0719,980,980,9,4,3952.62
0000053P0719,980,980,10,2,3952.62
0000053P0719,980,980,11,4,3952.62
0000053P0719,980,980,12,5,3952.62
0000053P0719,980,980,13,5,3952.62
0000053P0719,980,980,15,4,3952.62
0000053P0719,980,980,16,5,3952.62
0000053P0719,980,980,17,5,3952.62
0000053P0719,980,980,21,4,3952.62
0000053P0719,980,980,22,4,3952.62
0000053P0719,980,980,23,4,3952.62
0000053P0719,980,980,24,4,3952.62
0000053P0719,980,980,26,3,3952.62
0000053P0719,980,980,27,3,3952.62
0000053P0719,980,980,28,3,3952.62
0000053P0948,93B,93B,4,167,2215.59
0000053P0948,93B,93B,5,7,2215.59
0000053P0948,93B,93B,6,3,2215.59
0000053P0948,93B,93B,7,2,2215.59
0000053P0948,93B,93B,8,4,2215.59
0000053P0948,93B,93B,9,4,2215.59
0000053P0948,93B,93B,10,5,2215.59
0000053P0948,93B,93B,11,3,2215.59
0000053P0948,93B,93B,12,4,2215.59
0000053P0948,93B,93B,13,4,2215.59
0000053P0948,93B,93B,14,4,2215.59
0000053P0948,93B,93B,15,5,2215.59
0000053P0948,93B,93B,16,4,2215.59
0000053P0948,93B,93B,17,4,2215.59
0000053P0948,93B,93B,21,3,2215.59
0000053P0948,93B,93B,22,4,2215.59
0000053P0948,93B,93B,23,3,2215.59
0000053P0948,93B,93B,24,3,2215.59
0000053P0948,980,980,4,43,2245.40
0000053P0948,980,980,5,4,2245.40
0000053P0948,980,980,6,6,2245.40
0000053P0948,980,980,8,5,2245.40
0000053P0948,980,980,9,6,2245.40
0000053P0948,980,980,10,2,2245.40
0000053P0948,980,980,11,7,2245.40
0000053P0948,980,980,12,6,2245.40
